
2022-12-02 15:01:01.063799 ||Processed frame no: 1 || Current FPS: 0.67 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:15.050796 ||Processed frame no: 105 || Current FPS: 24.81 || Objects tracked: 1 || bus: 1 
2022-12-07 18:13:15.098794 ||Processed frame no: 106 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:15.146827 ||Processed frame no: 107 || Current FPS: 24.98 || Objects tracked: 0 || 
2022-12-07 18:13:15.194797 ||Processed frame no: 108 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:15.234795 ||Processed frame no: 109 || Current FPS: 31.26 || Objects tracked: 0 || 
2022-12-07 18:13:15.282794 ||Processed frame no: 110 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:15.330806 ||Processed frame no: 111 || Current FPS: 24.99 || Objects tracked: 0 || 
2022-12-07 18:13:15.380086 ||Processed frame no: 112 || Current FPS: 24.83 || Objects tracked: 0 || 
2022-12-07 18:13:15.427455 ||Processed frame no: 113 || Current FPS: 27.75 || Objects tracked: 0 || 
2022-12-07 18:13:15.475451 ||Processed frame no: 114 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:15.523450 ||Processed frame no: 115 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:15.563451 ||Processed frame no: 116 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:15.611466 ||Processed frame no: 117 || Current FPS: 31.23 || Objects tracked: 0 || 
2022-12-07 18:13:15.659451 ||Processed frame no: 118 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:15.707461 ||Processed frame no: 119 || Current FPS: 24.99 || Objects tracked: 0 || 
2022-12-07 18:13:15.754859 ||Processed frame no: 120 || Current FPS: 25.37 || Objects tracked: 0 || 
2022-12-07 18:13:15.804100 ||Processed frame no: 121 || Current FPS: 27.02 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:15.860103 ||Processed frame no: 122 || Current FPS: 25.0 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:15.921192 ||Processed frame no: 123 || Current FPS: 22.33 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:15.980704 ||Processed frame no: 124 || Current FPS: 20.83 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:16.028706 ||Processed frame no: 125 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:16.076706 ||Processed frame no: 126 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.132704 ||Processed frame no: 127 || Current FPS: 20.83 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:16.180716 ||Processed frame no: 128 || Current FPS: 24.99 || Objects tracked: 0 || 
2022-12-07 18:13:16.228706 ||Processed frame no: 129 || Current FPS: 25.0 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:16.285013 ||Processed frame no: 130 || Current FPS: 24.13 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:16.341007 ||Processed frame no: 131 || Current FPS: 20.83 || Objects tracked: 1 || truck: 1 
2022-12-07 18:13:16.389321 ||Processed frame no: 132 || Current FPS: 30.48 || Objects tracked: 0 || 
2022-12-07 18:13:16.429333 ||Processed frame no: 133 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.485330 ||Processed frame no: 134 || Current FPS: 25.01 || Objects tracked: 0 || 
2022-12-07 18:13:16.525328 ||Processed frame no: 135 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.573326 ||Processed frame no: 136 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.621326 ||Processed frame no: 137 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.669328 ||Processed frame no: 138 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:16.709327 ||Processed frame no: 139 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.757329 ||Processed frame no: 140 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:16.805330 ||Processed frame no: 141 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:16.853328 ||Processed frame no: 142 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:16.901329 ||Processed frame no: 143 || Current FPS: 25.0 || Objects tracked: 0 || 
2022-12-07 18:13:16.949328 ||Processed frame no: 144 || Current FPS: 25.0 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.005349 ||Processed frame no: 145 || Current FPS: 25.0 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.053350 ||Processed frame no: 146 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:17.101354 ||Processed frame no: 147 || Current FPS: 31.26 || Objects tracked: 0 || 
2022-12-07 18:13:17.165248 ||Processed frame no: 148 || Current FPS: 22.61 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.213249 ||Processed frame no: 149 || Current FPS: 31.25 || Objects tracked: 0 || 
2022-12-07 18:13:17.277667 ||Processed frame no: 150 || Current FPS: 20.65 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.333650 ||Processed frame no: 151 || Current FPS: 20.83 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.397654 ||Processed frame no: 152 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.461650 ||Processed frame no: 153 || Current FPS: 17.86 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.525662 ||Processed frame no: 154 || Current FPS: 17.86 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.581651 ||Processed frame no: 155 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.646422 ||Processed frame no: 156 || Current FPS: 17.61 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.702417 ||Processed frame no: 157 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.774625 ||Processed frame no: 158 || Current FPS: 17.79 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.830618 ||Processed frame no: 159 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:17.886611 ||Processed frame no: 160 || Current FPS: 20.83 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:17.950610 ||Processed frame no: 161 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:18.014614 ||Processed frame no: 162 || Current FPS: 20.83 || Objects tracked: 1 || car: 1 
2022-12-07 18:13:18.070610 ||Processed frame no: 163 || Current FPS: 20.83 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:18.134610 ||Processed frame no: 164 || Current FPS: 17.86 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:18.198622 ||Processed frame no: 165 || Current FPS: 17.85 || Objects tracked: 2 || car: 2 
2022-12-07 18:13:18.270724 ||Processed frame no: 166 || Current FPS: 17.11 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.337338 ||Processed frame no: 167 || Current FPS: 17.06 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.399746 ||Processed frame no: 168 || Current FPS: 17.74 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.466599 ||Processed frame no: 169 || Current FPS: 16.99 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.528786 ||Processed frame no: 170 || Current FPS: 19.42 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.592785 ||Processed frame no: 171 || Current FPS: 17.86 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.657129 ||Processed frame no: 172 || Current FPS: 17.75 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.729144 ||Processed frame no: 173 || Current FPS: 15.62 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.799306 ||Processed frame no: 174 || Current FPS: 16.08 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.857650 ||Processed frame no: 175 || Current FPS: 21.02 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:18.929660 ||Processed frame no: 176 || Current FPS: 15.62 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.001252 ||Processed frame no: 177 || Current FPS: 17.99 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.073497 ||Processed frame no: 178 || Current FPS: 15.57 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.137519 ||Processed frame no: 179 || Current FPS: 17.85 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.201518 ||Processed frame no: 180 || Current FPS: 17.85 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.273517 ||Processed frame no: 181 || Current FPS: 15.62 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.361506 ||Processed frame no: 182 || Current FPS: 13.89 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.433506 ||Processed frame no: 183 || Current FPS: 15.63 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.513506 ||Processed frame no: 184 || Current FPS: 15.63 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.585509 ||Processed frame no: 185 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.649506 ||Processed frame no: 186 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.721505 ||Processed frame no: 187 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.785505 ||Processed frame no: 188 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:19.852694 ||Processed frame no: 189 || Current FPS: 16.9 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.913631 ||Processed frame no: 190 || Current FPS: 19.79 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:19.985938 ||Processed frame no: 191 || Current FPS: 15.55 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:20.057926 ||Processed frame no: 192 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.137938 ||Processed frame no: 193 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.217927 ||Processed frame no: 194 || Current FPS: 13.89 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.297928 ||Processed frame no: 195 || Current FPS: 13.89 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.371353 ||Processed frame no: 196 || Current FPS: 15.28 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.443353 ||Processed frame no: 197 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.523612 ||Processed frame no: 198 || Current FPS: 15.56 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.595613 ||Processed frame no: 199 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.675620 ||Processed frame no: 200 || Current FPS: 13.89 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.747613 ||Processed frame no: 201 || Current FPS: 15.62 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:20.819615 ||Processed frame no: 202 || Current FPS: 17.86 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:20.899621 ||Processed frame no: 203 || Current FPS: 15.62 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:20.987633 ||Processed frame no: 204 || Current FPS: 12.5 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.059626 ||Processed frame no: 205 || Current FPS: 15.62 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.131612 ||Processed frame no: 206 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.211035 ||Processed frame no: 207 || Current FPS: 14.0 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.291370 ||Processed frame no: 208 || Current FPS: 13.94 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.371734 ||Processed frame no: 209 || Current FPS: 13.82 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.451733 ||Processed frame no: 210 || Current FPS: 15.63 || Objects tracked: 7 || car: 6 bus: 1 
2022-12-07 18:13:21.547882 ||Processed frame no: 211 || Current FPS: 12.48 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:21.635887 ||Processed frame no: 212 || Current FPS: 12.5 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:21.724269 ||Processed frame no: 213 || Current FPS: 13.81 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:21.804280 ||Processed frame no: 214 || Current FPS: 15.63 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:21.876751 ||Processed frame no: 215 || Current FPS: 15.51 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:21.964769 ||Processed frame no: 216 || Current FPS: 12.5 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:22.036752 ||Processed frame no: 217 || Current FPS: 15.63 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:22.124754 ||Processed frame no: 218 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:22.196752 ||Processed frame no: 219 || Current FPS: 17.86 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.268753 ||Processed frame no: 220 || Current FPS: 15.63 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:22.340752 ||Processed frame no: 221 || Current FPS: 17.86 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.420770 ||Processed frame no: 222 || Current FPS: 15.62 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.492753 ||Processed frame no: 223 || Current FPS: 15.62 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.568762 ||Processed frame no: 224 || Current FPS: 14.93 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.644302 ||Processed frame no: 225 || Current FPS: 17.76 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.716489 ||Processed frame no: 226 || Current FPS: 15.58 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:22.788488 ||Processed frame no: 227 || Current FPS: 15.63 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:22.868501 ||Processed frame no: 228 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:22.948488 ||Processed frame no: 229 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.028488 ||Processed frame no: 230 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.100167 ||Processed frame no: 231 || Current FPS: 15.7 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.172181 ||Processed frame no: 232 || Current FPS: 15.63 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:23.252437 ||Processed frame no: 233 || Current FPS: 13.84 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.324436 ||Processed frame no: 234 || Current FPS: 15.63 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.404437 ||Processed frame no: 235 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.484437 ||Processed frame no: 236 || Current FPS: 13.89 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:23.556446 ||Processed frame no: 237 || Current FPS: 15.62 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:23.620436 ||Processed frame no: 238 || Current FPS: 17.86 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:23.700449 ||Processed frame no: 239 || Current FPS: 15.62 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:23.788439 ||Processed frame no: 240 || Current FPS: 12.5 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:23.876452 ||Processed frame no: 241 || Current FPS: 12.5 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:23.965426 ||Processed frame no: 242 || Current FPS: 13.7 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:24.045417 ||Processed frame no: 243 || Current FPS: 13.89 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:24.109684 ||Processed frame no: 244 || Current FPS: 17.78 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:24.181683 ||Processed frame no: 245 || Current FPS: 15.63 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:24.245687 ||Processed frame no: 246 || Current FPS: 17.86 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:24.309685 ||Processed frame no: 247 || Current FPS: 17.86 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:24.373685 ||Processed frame no: 248 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:24.446765 ||Processed frame no: 249 || Current FPS: 17.52 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:24.525930 ||Processed frame no: 250 || Current FPS: 13.89 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:24.598090 ||Processed frame no: 251 || Current FPS: 15.59 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:24.670076 ||Processed frame no: 252 || Current FPS: 15.63 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:24.742267 ||Processed frame no: 253 || Current FPS: 17.86 || Objects tracked: 6 || car: 6 
2022-12-07 18:13:24.814267 ||Processed frame no: 254 || Current FPS: 17.86 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:24.886269 ||Processed frame no: 255 || Current FPS: 15.63 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:24.958267 ||Processed frame no: 256 || Current FPS: 15.63 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.038280 ||Processed frame no: 257 || Current FPS: 15.62 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:25.118267 ||Processed frame no: 258 || Current FPS: 13.89 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:25.190267 ||Processed frame no: 259 || Current FPS: 17.85 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.254267 ||Processed frame no: 260 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.327319 ||Processed frame no: 261 || Current FPS: 17.53 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.391326 ||Processed frame no: 262 || Current FPS: 17.86 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.455558 ||Processed frame no: 263 || Current FPS: 17.78 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.527558 ||Processed frame no: 264 || Current FPS: 15.62 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:25.607632 ||Processed frame no: 265 || Current FPS: 13.88 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:25.687558 ||Processed frame no: 266 || Current FPS: 15.63 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:25.767563 ||Processed frame no: 267 || Current FPS: 15.62 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:25.846833 ||Processed frame no: 268 || Current FPS: 14.03 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:25.918830 ||Processed frame no: 269 || Current FPS: 15.62 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-07 18:13:26.007862 ||Processed frame no: 270 || Current FPS: 12.54 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:26.104121 ||Processed frame no: 271 || Current FPS: 12.46 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:26.192107 ||Processed frame no: 272 || Current FPS: 13.89 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:26.280105 ||Processed frame no: 273 || Current FPS: 12.5 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-07 18:13:26.360106 ||Processed frame no: 274 || Current FPS: 13.89 || Objects tracked: 5 || car: 5 
2022-12-07 18:13:26.460357 ||Processed frame no: 275 || Current FPS: 10.84 || Objects tracked: 7 || car: 6 bus: 1 
2022-12-07 18:13:26.536063 ||Processed frame no: 276 || Current FPS: 16.14 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:26.601267 ||Processed frame no: 277 || Current FPS: 17.48 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:26.680047 ||Processed frame no: 278 || Current FPS: 15.68 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:26.745162 ||Processed frame no: 279 || Current FPS: 17.86 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:26.817442 ||Processed frame no: 280 || Current FPS: 15.56 || Objects tracked: 4 || car: 4 
2022-12-07 18:13:26.889444 ||Processed frame no: 281 || Current FPS: 15.62 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:26.971906 ||Processed frame no: 282 || Current FPS: 15.05 || Objects tracked: 3 || car: 3 
2022-12-07 18:13:27.049406 ||Processed frame no: 283 || Current FPS: 15.2 || Objects tracked: 3 || car: 3 
